shock,origin,destination,pair,base_cost,shock_cost,delta_cost,pct_increase,rerouted,disconnected,port_behind_choke
Bab_el_Mandeb,Algeciras,Savannah,Algeciras__Savannah,9182.178794932637,9182.178794932637,0.0,0.0,False,False,False
Bab_el_Mandeb,Algeciras,Shanghai,Algeciras__Shanghai,18580.666601066863,24341.564440590002,5760.897839523139,31.00479634671643,True,False,False
Bab_el_Mandeb,Algeciras,Shenzhen,Algeciras__Shenzhen,17435.030115827878,23195.927955351017,5760.897839523139,33.04208711571584,True,False,False
Bab_el_Mandeb,Algeciras,Singapore,Algeciras__Singapore,14739.843975633019,20500.741815156158,5760.897839523139,39.083845453497965,True,False,False
Bab_el_Mandeb,Algeciras,St_Petersburg,Algeciras__St_Petersburg,4441.995567958344,4441.995567958344,0.0,0.0,False,False,False
Bab_el_Mandeb,Algeciras,Stockholm,Algeciras__Stockholm,3748.053393545348,3748.053393545348,0.0,0.0,False,False,False
Bab_el_Mandeb,Algeciras,Tangier_Med,Algeciras__Tangier_Med,42.745280774763614,42.745280774763614,0.0,0.0,False,False,False
Bab_el_Mandeb,Algeciras,Tokyo,Algeciras__Tokyo,20339.089924222517,26099.987763745656,5760.897839523139,28.324265544754233,True,False,False
Bab_el_Mandeb,Algeciras,Valparaiso,Algeciras__Valparaiso,17240.477378024803,17240.477378024803,0.0,0.0,False,False,False
Bab_el_Mandeb,Algeciras,Vancouver,Algeciras__Vancouver,19292.093749996173,19292.093749996173,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Balboa,Antwerp__Balboa,10732.211090135213,10732.211090135213,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Bandar_Abbas,Antwerp__Bandar_Abbas,12311.733400188587,15963.56845647207,3651.835056283484,29.66142083800764,True,False,False
Bab_el_Mandeb,Antwerp,Barcelona,Antwerp__Barcelona,3356.311131701255,3356.311131701255,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Basra,Antwerp__Basra,13322.021440260743,15693.516316582343,2371.4948763216,17.801314064505693,True,False,False
Bab_el_Mandeb,Antwerp,Bremerhaven,Antwerp__Bremerhaven,407.60338256015024,407.60338256015024,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Buenos_Aires,Antwerp__Buenos_Aires,14818.679671861128,14818.679671861128,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Busan,Antwerp__Busan,21880.384227198952,26126.102666385574,4245.718439186621,19.404222499479125,True,False,False
Bab_el_Mandeb,Antwerp,Callao,Antwerp__Callao,13085.162442001918,13085.162442001918,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Cartagena,Antwerp__Cartagena,10242.104498922095,10242.104498922095,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Colombo,Antwerp__Colombo,13417.763758153334,19178.66159767647,5760.897839523135,42.93485817278988,True,False,False
Bab_el_Mandeb,Antwerp,Colon,Antwerp__Colon,10664.835918818564,10664.835918818564,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Constanta,Antwerp__Constanta,5979.3603970919185,5979.3603970919185,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Dakar,Antwerp__Dakar,5971.22165650343,5971.22165650343,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Dammam,Antwerp__Dammam,12818.8825313033,15190.3774076249,2371.4948763216,18.500012544232973,True,False,False
Bab_el_Mandeb,Antwerp,Djibouti,Antwerp__Djibouti,9130.30344303566,19037.790320642118,9907.486877606458,108.51213149069663,True,False,False
Bab_el_Mandeb,Antwerp,Dubai,Antwerp__Dubai,12330.78555461161,15725.604673534011,3394.8191189224017,27.531247736708615,True,False,False
Bab_el_Mandeb,Antwerp,Durban,Antwerp__Durban,14188.834249684765,16965.04622620107,2776.2119765163043,19.566173849539357,True,False,False
Bab_el_Mandeb,Antwerp,Felixstowe,Antwerp__Felixstowe,292.62408103081304,292.62408103081304,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Gdansk,Antwerp__Gdansk,1064.1007719157283,1064.1007719157283,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Genoa,Antwerp__Genoa,4001.561532855111,4001.561532855111,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Halifax,Antwerp__Halifax,5497.584713790042,5497.584713790042,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Hamburg,Antwerp__Hamburg,489.5634139829811,489.5634139829811,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Helsinki,Antwerp__Helsinki,1698.4210300156312,1698.4210300156312,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Hong_Kong,Antwerp__Hong_Kong,19873.128992456717,25634.02683197985,5760.897839523132,28.988378436580405,True,False,False
Bab_el_Mandeb,Antwerp,Houston,Antwerp__Houston,9681.037116097756,9681.037116097756,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Jebel_Ali,Antwerp__Jebel_Ali,12363.453572094404,15758.446743585717,3394.9931714913128,27.459909576998488,True,False,False
Bab_el_Mandeb,Antwerp,Jeddah,Antwerp__Jeddah,7757.3626922696785,7757.3626922696785,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Kaohsiung,Antwerp__Kaohsiung,20179.471142628114,25940.368982151245,5760.897839523132,28.548309312990494,True,False,False
Bab_el_Mandeb,Antwerp,Lagos,Antwerp__Lagos,8424.147944916076,8424.147944916076,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Le_Havre,Antwerp__Le_Havre,359.9647312991706,359.9647312991706,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Los_Angeles,Antwerp__Los_Angeles,15760.83303048336,15760.83303048336,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Manzanillo_MX,Antwerp__Manzanillo_MX,13623.192591413008,13623.192591413008,0.0,0.0,False,False,False
Bab_el_Mandeb,Antwerp,Miami,Antwerp__Miami,8134.037662181993,8134.037662181993,0.0,0.0,False,False,False
